课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
【目标优等班】初二英语春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合八年级 | 全国地区通用	999	659人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079468.html	闵佳琳	https://www.yuanfudao.com/teachers/48581779/lesson?lessonId=3079468
六年级语文寒假系统班（寒2期18:00）	2月10日-2月16日 · 18:00-20:25	适合六年级 | 全国地区通用	499	已报满或无信息	https://www.yuanfudao.com/lessons/3082638.html	范思齐	https://www.yuanfudao.com/teachers/153103064/lesson?lessonId=3082638
【目标985班】高二英语寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高二 | 全国地区通用	249	1558人报名	https://www.yuanfudao.com/lessons/3080098.html	孟凡玉	https://www.yuanfudao.com/teachers/26663895/lesson?lessonId=3080098
【目标卓越班】初二英语寒假系统班（寒3期13:00）	2月16日-2月23日 · 13:00-15:20	适合八年级 | 全国地区通用	499	182人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079394.html	鲁斯佳	https://www.yuanfudao.com/teachers/48452709/lesson?lessonId=3079394
【英语校内卓越班】六年级英语寒假系统6班	2月10日-2月17日	适合六年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3083408.html	刘佳 李张浩	https://www.yuanfudao.com/teachers/106425718/lesson?lessonId=3083408
【英语校内卓越班】六年级英语春季系统3班	3月6日-6月15日	适合六年级 | 全国地区通用	1650	28人报名  限报32人	https://www.yuanfudao.com/lessons/3080640.html	刘佳 毛晓琳	https://www.yuanfudao.com/teachers/106425718/lesson?lessonId=3080640
【目标卓越班】初三物理春季系统班（周日18:00）	3月3日-6月9日 · 18:00-20:30	适合九年级 | 全国地区通用	999	270人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079312.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079312
【目标卓越班】初三化学春季系统班（周日13:00）	3月3日-6月9日 · 13:00-15:30	适合九年级 | 全国地区通用	999	203人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079326.html	刘旭	https://www.yuanfudao.com/teachers/33812137/lesson?lessonId=3079326
高一语文春季系统班（周日13:00）	3月3日-6月23日 · 13:00-15:25	适合高一 | 全国地区通用	799	79人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080316.html	刘薇	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3080316
【目标一本班】高三物理寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高三 | 全国地区通用	249	1203人报名	https://www.yuanfudao.com/lessons/3079058.html	李博	https://www.yuanfudao.com/teachers/74790032/lesson?lessonId=3079058
【目标985班】高二物理春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	943人报名  限报2000人	https://www.yuanfudao.com/lessons/3079136.html	王浩	https://www.yuanfudao.com/teachers/23722879/lesson?lessonId=3079136
【目标优等班】初二数学春季系统班（周六09:00）	3月2日-6月22日 · 早09:00-11:30	适合八年级 | 全国地区通用	999	183人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081428.html	张桐	https://www.yuanfudao.com/teachers/119826206/lesson?lessonId=3081428
【真题速递】历年真题套卷精讲	高三 · 2月11日-2月15日 · 55分钟/次 · 5次课	适合高三 | 全国地区通用	25	219人报名	https://www.yuanfudao.com/lessons/3099656.html	路菲	https://www.yuanfudao.com/teachers/71833786/lesson?lessonId=3099656
四、五、六年级猿编程入门班第17期	2月27日-3月14日	适合四年级 五年级 六年级 | 全国地区通用	199	34人报名	https://www.yuanfudao.com/lessons/3101786.html	孙莹莹	https://www.yuanfudao.com/teachers/121632742/lesson?lessonId=3101786
【数学能力发展班】五年级数学春季系统班（周日18:30）	3月3日-6月16日 · 18:30-20:30	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083080.html	张海洋	https://www.yuanfudao.com/teachers/107947820/lesson?lessonId=3083080
【目标卓越班】初二物理寒假系统班（寒2期18:10）	1月30日-2月13日 · 18:10-20:30	适合八年级 | 全国地区通用	499	360人报名	https://www.yuanfudao.com/lessons/3079200.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079200
【数学能力强化班】三年级数学春季系统班（周六18:30）	3月2日-6月15日 · 18:30-20:30	适合三年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083062.html	叶春娇	https://www.yuanfudao.com/teachers/128584790/lesson?lessonId=3083062
【数学能力强化班】四年级数学寒假系统班（寒2期16:00）	2月10日-2月16日 · 16:00-18:00	适合四年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3082284.html	太可欣	https://www.yuanfudao.com/teachers/115002862/lesson?lessonId=3082284
高二政治春季系统班（周五21:30）	3月1日-6月14日 · 21:30-23:30	适合高二 | 全国地区通用	499	110人报名  限报2000人	https://www.yuanfudao.com/lessons/3079838.html	张博文	https://www.yuanfudao.com/teachers/57815216/lesson?lessonId=3079838
四年级猿编程L2系统班 第10期（周日下午）	6月2日-12月1日	适合四年级 | 全国地区通用	4099	3人报名	https://www.yuanfudao.com/lessons/3088742.html	待分配	https://www.yuanfudao.com/teachers/115519392/lesson?lessonId=3088742
【目标卓越班】初三英语春季系统班（周五18:00）	3月1日-6月7日 · 18:00-20:30	适合九年级 | 全国地区通用	999	481人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079470.html	周园	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3079470
【目标985班】高一化学春季系统班（课改版·周六09:00）	3月2日-6月22日 · 早09:00-11:25	适合高一 | 全国地区通用	799	67人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079514.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079514
【数学能力起航班】六年级数学春季系统班（周五18:00）	3月1日-6月14日 · 18:00-20:25	适合六年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083102.html	辛洪涛	https://www.yuanfudao.com/teachers/131049486/lesson?lessonId=3083102
【目标卓越班】初二英语寒假系统班（寒3期18:10）	2月16日-2月23日 · 18:35-20:30	适合八年级 | 全国地区通用	499	203人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079396.html	鲁斯佳	https://www.yuanfudao.com/teachers/48452709/lesson?lessonId=3079396
【目标卓越班】初一数学寒假系统班（寒2期09:00）	1月30日-2月13日 · 早09:00-11:20	适合七年级 | 全国地区通用	99	1121人报名	https://www.yuanfudao.com/lessons/3080786.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3080786
【数学能力发展班】二年级数学春季系统班（周六16:00）	3月2日-6月15日 · 16:00-18:00	适合二年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083026.html	张利利	https://www.yuanfudao.com/teachers/109818228/lesson?lessonId=3083026
【小猿夜谭】斯文未绝话金元	高二 · 1月1日-1月29日 · 55分钟/次 · 5次课	适合高二 | 全国地区通用	15	527人报名	https://www.yuanfudao.com/lessons/3092490.html	王伟	https://www.yuanfudao.com/teachers/57672584/lesson?lessonId=3092490
【目标清北班】高三物理寒假系统班（寒3期19:00）	2月7日-2月14日 · 19:00-21:00	适合高三 | 全国地区通用	249	1215人报名  限报1425人	https://www.yuanfudao.com/lessons/3079052.html	王远	https://www.yuanfudao.com/teachers/60897660/lesson?lessonId=3079052
高三语文春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	39人报名  限报2000人	https://www.yuanfudao.com/lessons/3081352.html	胡亚静	https://www.yuanfudao.com/teachers/75835166/lesson?lessonId=3081352
【数学能力发展班】二年级数学寒假系统班（寒3期18:30）	2月18日-2月24日 · 18:30-20:30	适合二年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082278.html	曹岚	https://www.yuanfudao.com/teachers/128439742/lesson?lessonId=3082278
【目标985班】高一化学寒假系统班（非课改版·寒2期19:00）	1月30日-2月13日 · 19:00-21:25	适合高一 | 全国地区通用	399	2040人报名	https://www.yuanfudao.com/lessons/3079506.html	卢吒	https://www.yuanfudao.com/teachers/56316110/lesson?lessonId=3079506
【目标985班】高三生物春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:00	适合高三 | 全国地区通用	499	973人报名  限报2000人	https://www.yuanfudao.com/lessons/3079856.html	路菲	https://www.yuanfudao.com/teachers/71833786/lesson?lessonId=3079856
【数学能力起航班】四年级数学春季系统班（周六16:00）	3月2日-6月15日 · 16:00-18:00	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083056.html	宓菊	https://www.yuanfudao.com/teachers/66056508/lesson?lessonId=3083056
【数学能力发展班】五年级数学春季系统班（周日16:00）	3月3日-6月16日 · 16:00-18:00	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3099946.html	吕娜	https://www.yuanfudao.com/teachers/159103944/lesson?lessonId=3099946
高三历史春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	92人报名  限报2000人	https://www.yuanfudao.com/lessons/3079802.html	和妍	https://www.yuanfudao.com/teachers/146070236/lesson?lessonId=3079802
【目标卓越班】初二英语寒假系统班（寒2期09:00）	1月30日-2月13日 · 早9:00-11:20	适合八年级 | 全国地区通用	499	573人报名	https://www.yuanfudao.com/lessons/3079390.html	闵佳琳	https://www.yuanfudao.com/teachers/48581779/lesson?lessonId=3079390
【目标卓越班】初三化学寒假系统班（寒2期·09:00）	1月30日-2月13日 · 早09:00-11:20	适合九年级 | 全国地区通用	499	1020人报名	https://www.yuanfudao.com/lessons/3079222.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079222
五、六年级猿编程L1系统班 第7期（周六下午）	11月10日-3月16日	适合五年级 六年级 | 全国地区通用	1999	6人报名	https://www.yuanfudao.com/lessons/3080574.html	单建昌	https://www.yuanfudao.com/teachers/81605852/lesson?lessonId=3080574
高二数学寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00－15:00	适合高二 | 全国地区通用	249	1999人报名	https://www.yuanfudao.com/lessons/3079886.html	黄冠	https://www.yuanfudao.com/teachers/85713916/lesson?lessonId=3079886
高三语文寒假系统班（寒2期09:00）	1月27日-2月3日 · 早09:00-11:00	适合高三 | 全国地区通用	249	759人报名	https://www.yuanfudao.com/lessons/3096964.html	宋大成	https://www.yuanfudao.com/teachers/60686496/lesson?lessonId=3096964
五、六年级猿编程L1系统班 第10期（周日早）	2月17日-5月19日	适合五年级 六年级 | 全国地区通用	1999	7人报名	https://www.yuanfudao.com/lessons/3088724.html	崔丹阳	https://www.yuanfudao.com/teachers/147590008/lesson?lessonId=3088724
【英语校内卓越班】六年级英语寒假系统8班	1月26日-2月2日	适合六年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3085578.html	张月 姚思怡	https://www.yuanfudao.com/teachers/135603174/lesson?lessonId=3085578
【目标985班】高三化学寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079664.html	张鹤至	https://www.yuanfudao.com/teachers/29190893/lesson?lessonId=3079664
【目标一本班】高三英语春季系统班（周五21:30）	3月1日-5月31日 · 21:30-23:30	适合高三 | 全国地区通用	499	213人报名  限报2000人	https://www.yuanfudao.com/lessons/3080264.html	焦洋	https://www.yuanfudao.com/teachers/125397172/lesson?lessonId=3080264
【英语能力发展班】四年级英语春季系统7班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	28人报名  限报30人	https://www.yuanfudao.com/lessons/3083884.html	宋晨祎 付艳萍	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3083884
【数学能力发展班】四年级数学春季系统班（周日13:30）	3月3日-6月16日 · 13:30-15:30	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083072.html	王明	https://www.yuanfudao.com/teachers/75983248/lesson?lessonId=3083072
【英语能力起航班】三年级英语春季系统9班	3月6日-6月15日	适合三年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3092568.html	张丽丽 马静	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3092568
【数学能力发展班】二年级数学春季系统班（周日09:30）	3月3日-6月16日 · 09:30-11:30	适合二年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3097868.html	李玉莹	https://www.yuanfudao.com/teachers/150993080/lesson?lessonId=3097868
【数学能力发展班】三年级数学春季系统班（周六13:30）	3月2日-6月15日 · 13:30-15:30	适合三年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3099910.html	杜一凡	https://www.yuanfudao.com/teachers/116625488/lesson?lessonId=3099910
四年级猿编程L2系统班 第7期（周六早）	3月30日-10月19日	适合四年级 | 全国地区通用	4099	8人报名	https://www.yuanfudao.com/lessons/3080566.html	待分配	https://www.yuanfudao.com/teachers/88310372/lesson?lessonId=3080566
【数学能力强化班】五年级数学春季系统班（周六13:30）	3月2日-6月15日 · 13:30-15:30	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083096.html	潘佳生	https://www.yuanfudao.com/teachers/76432746/lesson?lessonId=3083096
【目标卓越班】初二英语寒假系统班（寒2期15:35）	1月30日-2月13日 · 15:35-17:55	适合八年级 | 全国地区通用	499	588人报名	https://www.yuanfudao.com/lessons/3079392.html	闵佳琳	https://www.yuanfudao.com/teachers/48581779/lesson?lessonId=3079392
【目标985班】高三英语寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3080164.html	斯琴	https://www.yuanfudao.com/teachers/14501569/lesson?lessonId=3080164
